TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION,TRAVEL_MISSION_CHECK
c_c012743,C03,c012743,22;26;,2022-10-30,2022-10-31,,,22;26;,22;26;2
c_c011353,C06,c011353,8;10;23;24;2;22;26;,2022-10-28,2022-10-30,자가용,,8;10;23;24;2;22;26;,23;22;8
c_c001689,C06,c001689,12;22;24;26;3;,2022-08-29,2022-08-30,대중교통 등,,12;22;24;26;3;,22;2;12
c_c011135,C02,c011135,22;27;5;6;9;,2022-10-29,2022-10-30,자가용,,22;27;5;6;9;,3;6;22
c_c014120,C02,c014120,13;,2022-11-12,2022-11-13,,호남권 외에 거주하는 40세 이상 3인 이상 친구,13;,13;3;1
c_c002299,C06,c002299,11;22;3;6;9;,2022-09-23,2022-09-25,대중교통 등,,11;22;3;6;9;,3;6;11
c_c003677,C06,c003677,21;22;3;9;,2022-09-30,2022-10-01,대중교통 등,,21;22;3;9;,3;22;6
c_c003224,C02,c003224,13;23;3;4;6;,2022-10-08,2022-10-11,자가용,,13;23;3;4;6;,13;4;3
d_d002913,C05,d002913,21;22;24;28;9;,2022-10-16,2022-10-18,대중교통 등,39세 이하 커플 여행,21;22;24;28;9;,22;21;4
c_c002112,C03,c002112,2;22;23;6;,2022-09-27,2022-09-29,자가용,,2;22;23;6;,23;6;22
c_c006703,C03,c006703,21;22;23;24;27;,2022-10-16,2022-10-18,자가용,,21;22;23;24;27;,3;21;22
c_c006373,C03,c006373,2;3;,2022-10-29,2022-10-30,,,2;3;,3;9;24
c_c009230,C07,c009230,1;10;4;7;9;,2022-10-30,2022-10-31,자가용,,1;10;4;7;9;,22;4;26
c_c004808,C04,c004808,22;28;4;5;6;,2022-10-03,2022-10-04,자가용,,22;28;4;5;6;,5;4;1
c_c009369,C05,c009369,6;,2022-10-29,2022-10-30,,,6;,6;10;11
c_c002822,C05,c002822,11;25;5;8;,2022-09-25,2022-09-27,자가용,,11;25;5;8;,8;25;5
c_c001924,C01,c001924,11;,2022-09-22,2022-09-24,대중교통 등,,11;,11;24;27
c_c000833,C02,c000833,11;21;24;3;4;,2022-08-28,2022-08-31,대중교통 등,,11;21;24;3;4;,21;3;24
c_c006274,C05,c006274,5;3;22;,2022-10-22,2022-10-23,자가용,충청권 외에 거주하는 39세 이하 3인 이상 친구,5;3;22;,5;22;2
c_c002095,C04,c002095,1;10;22;23;4;,2022-09-17,2022-09-19,자가용,,1;10;22;23;4;,2;22;4
c_c002856,C03,c002856,22;,2022-09-24,2022-09-27,자가용,,22;,22;21;3
c_c014322,C03,c014322,4;,2022-11-11,2022-11-12,,,4;,24;27;22
c_c006844,C05,c006844,21;22;27;3;,2022-10-29,2022-10-31,자가용,,21;22;27;3;,22;3;21
c_c014166,C06,c014166,22;3;6;,2022-11-12,2022-11-13,,,22;3;6;,6;3;22
c_c009335,C06,c009335,6;22;,2022-11-06,2022-11-07,,,6;22;,6;22;1
c_c004032,C03,c004032,2;,2022-10-08,2022-10-09,,,2;,2;4;22
c_c014396,C07,c014396,1;2;,2022-11-10,2022-11-11,,,1;2;,2;1;21
c_c012780,C06,c012780,5;22;21;,2022-11-04,2022-11-06,대중교통 등,충청권 외에 거주하는 39세 이하 3인 이상 친구,5;22;21;,22;21;5
c_c001819,C04,c001819,1;6;,2022-08-27,2022-08-29,자가용,충청권 외에 거주하는 39세 이하 3인 이상 친구,1;6;,6;1;4
c_c005052,C06,c005052,4;9;,2022-10-16,2022-10-17,,,4;9;,1;9;4
c_c006781,C03,c006781,22;28;26;24;,2022-10-22,2022-10-23,자가용,,22;28;26;24;,22;28;26
c_c002710,C02,c002710,28;,2022-09-29,2022-10-01,대중교통 등,,28;,28;24;27
c_c000921,C06,c000921,22;3;8;,2022-09-02,2022-09-05,자가용,,22;3;8;,8;3;22
c_c006837,C02,c006837,3;,2022-10-16,2022-10-18,자가용,,3;,3;2;6
c_c006897,C03,c006897,21;22;24;3;6;,2022-10-29,2022-10-31,자가용,,21;22;24;3;6;,6;11;21
c_c006356,C06,c006356,4;,2022-10-28,2022-10-29,,,4;,4;3;1
c_c007656,C03,c007656,12;3;4;,2022-10-30,2022-11-01,자가용,,12;3;4;,3;4;12
c_c002349,C04,c002349,1;22;24;3;6;,2022-09-24,2022-09-25,대중교통 등,,1;22;24;3;6;,22;28;6
c_c004397,C03,c004397,1;23;24;27;4;,2022-10-13,2022-10-15,자가용,,1;23;24;27;4;,2;1;24
c_c002884,C06,c002884,22;5;8;9;,2022-09-20,2022-09-23,자가용,,22;5;8;9;,8;21;24
c_c008697,C05,c008697,24;22;,2022-10-25,2022-10-27,자가용,,24;22;,22;24;12
c_c008794,C02,c008794,11;2;22;5;,2022-10-22,2022-10-23,대중교통 등,호남권 외에 거주하는 39세 이하 3인 이상 친구,11;2;22;5;,11;22;2
c_c009648,C04,c009648,1;7;23;27;26;5;,2022-10-30,2022-11-01,대중교통 등,,1;7;23;27;26;5;,23;27;5
c_c011889,C03,c011889,1;2;22;,2022-10-29,2022-10-30,대중교통 등,,1;2;22;,2;22;1
c_c003307,C03,c003307,22;8;,2022-10-01,2022-10-03,자가용,,22;8;,8;22;24
c_c002500,C06,c002500,2;21;22;24;4;,2022-09-17,2022-09-18,자가용,,2;21;22;24;4;,6;4;1
c_c011237,C06,c011237,4;3;28;,2022-10-28,2022-10-31,자가용,,4;3;28;,3;13;28
c_c006092,C01,c006092,1;21;3;4;6;,2022-10-30,2022-10-31,,,1;21;3;4;6;,1;6;21
b_b006883,C03,b006883,1;,2022-10-19,2022-10-20,자가용,,1;,1;24;22
c_c000253,C05,c000253,2;22;23;,2022-08-13,2022-08-15,자가용,,2;,23;2;21
c_c007590,C06,c007590,10;2;22;,2022-10-17,2022-10-19,대중교통 등,,10;2;22;,10;8;2
c_c002888,C03,c002888,11;21;22;6;8;,2022-10-01,2022-10-04,자가용,,11;21;22;6;8;,6;11;24
c_c003067,C05,c003067,10;22;24;25;8;,2022-10-02,2022-10-04,자가용,,10;22;24;25;8;,5;8;25
c_c005075,C03,c005075,21;22;26;,2022-10-06,2022-10-07,,,21;22;26;,3;21;22
c_c003033,C06,c003033,11;2;3;6;9;,2022-09-25,2022-09-26,자가용,,11;2;3;6;9;,6;9;3
c_c001240,C02,c001240,1;2;26;4;6;,2022-08-25,2022-08-28,대중교통 등,,1;2;26;4;6;,3;1;2
c_c011206,C04,c011206,5;6;8;9;,2022-11-05,2022-11-08,자가용,,5;6;8;9;,21;23;6
c_c005736,C04,c005736,2;,2022-10-08,2022-10-09,대중교통 등,,2;,2;5;1
c_c007580,C03,c007580,22;26;9;,2022-10-22,2022-10-24,자가용,,22;26;9;,9;22;26
c_c004449,C02,c004449,22;8;,2022-10-29,2022-10-31,자가용,,22;8;,8;21;22
c_c004878,C01,c004878,1;21;22;4;,2022-10-01,2022-10-03,대중교통 등,,1;21;22;4;,1;4;21
b_b005751,C05,b005751,1;10;22;24;6;,2022-10-08,2022-10-09,자가용,,1;10;22;24;6;,10;22;6
c_c004190,C04,c004190,2;,2022-09-30,2022-10-01,대중교통 등,,2;,1;2;22
c_c003242,C02,c003242,1;2;24;25;28;,2022-10-01,2022-10-04,대중교통 등,,1;2;24;25;28;,25;28;2
c_c004180,C03,c004180,1;2;3;6;9;,2022-09-30,2022-10-02,대중교통 등,,1;2;3;6;9;,3;4;1
c_c008919,C02,c008919,21;,2022-11-05,2022-11-06,,,21;,21;28;3
c_c003941,C03,c003941,22;24;4;6;9;,2022-10-01,2022-10-03,자가용,호남권 외에 거주하는 40세 이상 3인 이상 친구,22;24;4;6;9;,3;24;4
c_c004367,C04,c004367,11;2;3;8;,2022-10-14,2022-10-16,자가용,,11;2;3;8;,8;2;3
c_c000148,C05,c000148,21;27;28;6;9;,2022-08-07,2022-08-11,대중교통 등,,9;,9;11;27
c_c000978,C04,c000978,2;3;4;6;9;,2022-08-19,2022-08-22,자가용,,2;3;4;6;9;,10;2;9
c_c002293,C06,c002293,11;27;6;8;,2022-09-18,2022-09-20,대중교통 등,,11;27;6;8;,11;24;27
c_c009721,C06,c009721,3;,2022-10-29,2022-10-30,대중교통 등,,3;,3;6;22
c_c008249,C03,c008249,21;22;23;6;9;,2022-10-29,2022-10-30,자가용,,21;22;23;6;9;,9;21;27
c_c003375,C05,c003375,22;24;26;27;28;,2022-10-10,2022-10-13,자가용,,22;24;26;27;28;,26;9;21
c_c005740,C06,c005740,2;3;5;6;8;,2022-10-11,2022-10-12,자가용,,2;3;5;6;8;,1;3;5
c_c008234,C05,c008234,5;,2022-10-30,2022-10-31,자가용,,5;,5;22;24
c_c007894,C04,c007894,2;22;4;9;,2022-10-29,2022-10-31,대중교통 등,,2;22;4;9;,2;21;24
c_c014340,C02,c014340,2;,2022-11-11,2022-11-12,,호남권 외에 거주하는 39세 이하 커플,2;,2;6;22
c_c010856,C06,c010856,22;6;,2022-11-06,2022-11-07,,,22;6;,6;1;22
c_c006620,C06,c006620,12;9;22;21;,2022-10-29,2022-10-30,자가용,,12;9;22;21;,12;22;21
c_c012003,C04,c012003,21;4;,2022-10-30,2022-10-31,대중교통 등,,21;4;,12;28;21
c_c008648,C06,c008648,3;26;22;21;9;,2022-10-30,2022-11-01,자가용,충청권 외에 거주하는 40세 이상 부모 동반,3;26;22;21;9;,3;11;24
c_c009086,C01,c009086,1;21;3;4;6;,2022-11-02,2022-11-03,,호남권 외에 거주하는 39세 이하 커플,1;21;3;4;6;,6;3;1
c_c000214,C06,c000214,1;10;22;5;6;,2022-08-26,2022-08-28,자가용,,6;,2;22;13
c_c000384,C05,c000384,10;21;22;8;,2022-08-22,2022-08-25,대중교통 등,,10;21;22;8;,10;22;21
c_c008860,C05,c008860,1;3;12;,2022-10-27,2022-10-28,,,1;3;12;,3;27;1
c_c000793,C06,c000793,22;8;9;,2022-08-20,2022-08-22,자가용,,22;8;9;,8;4;7
c_c002818,C02,c002818,3;6;,2022-09-30,2022-10-02,자가용,,3;6;,2;3;6
c_c001690,C03,c001690,10;23;24;26;3;,2022-08-27,2022-08-29,자가용,,10;23;24;26;3;,3;6;21
c_c000005,C04,c000005,1;22;26;4;7;,2022-08-12,2022-08-15,자가용,,4;,21;4;27
c_c012487,C05,c012487,22;26;,2022-10-30,2022-10-31,자가용,,22;26;,26;12;22
c_c006469,C03,c006469,6;21;22;2;,2022-10-21,2022-10-24,대중교통 등,,6;21;22;2;,9;2;21
c_c008701,C03,c008701,22;26;3;6;,2022-10-23,2022-10-24,대중교통 등,,22;26;3;6;,11;21;22
c_c002370,C02,c002370,1;22;3;4;6;,2022-09-15,2022-09-17,대중교통 등,,1;22;3;4;6;,3;2;22
c_c005557,C03,c005557,2;,2022-10-10,2022-10-11,,호남권에 거주하는 39세 이하 커플,2;,2;1;6
c_c008813,C07,c008813,4;6;9;21;22;24;26;,2022-10-24,2022-10-25,,,4;6;9;21;22;24;26;,4;21;24
c_c005808,C03,c005808,11;21;22;24;6;,2022-10-22,2022-10-23,대중교통 등,,11;21;22;24;6;,22;24;26
c_c004884,C02,c004884,21;9;,2022-10-03,2022-10-04,자가용,,21;9;,9;11;21
c_c002310,C03,c002310,12;2;23;24;,2022-09-18,2022-09-20,대중교통 등,,12;2;23;24;,23;2;21
c_c012580,C02,c012580,3;27;28;,2022-10-30,2022-11-01,자가용,,3;27;28;,28;27;21
c_c001641,C02,c001641,2;4;5;6;7;,2022-09-02,2022-09-05,대중교통 등,,2;4;5;6;7;,3;4;1
c_c011639,C03,c011639,2;4;6;,2022-11-04,2022-11-06,자가용,,2;4;6;,27;22;4
c_c009762,C05,c009762,6;4;2;,2022-11-05,2022-11-07,자가용,,6;4;2;,6;3;13
c_c009945,C02,c009945,22;12;,2022-10-28,2022-10-29,대중교통 등,,22;12;,12;22;26
c_c008632,C06,c008632,21;22;26;3;4;,2022-10-21,2022-10-22,대중교통 등,,21;22;26;3;4;,3;22;21
c_c012023,C02,c012023,22;26;27;28;9;,2022-11-01,2022-11-02,자가용,,22;26;27;28;9;,28;22;9
c_c014288,C03,c014288,12;3;6;8;9;10;12;21;22;23;24;27;28;,2022-11-12,2022-11-13,,,12;3;6;8;9;10;12;21;22;23;24;27;28;,12;22;21
c_c003140,C06,c003140,11;2;6;9;,2022-09-24,2022-09-26,자가용,,11;2;6;9;,11;2;6
c_c005789,C03,c005789,3;22;,2022-10-22,2022-10-23,자가용,,3;22;,3;22;6
c_c007963,C02,c007963,22;3;,2022-10-22,2022-10-23,대중교통 등,,22;3;,3;22;6
c_c012126,C02,c012126,13;3;4;,2022-11-03,2022-11-04,자가용,,13;3;4;,3;24;4
c_c009444,C03,c009444,1;11;,2022-10-30,2022-10-31,자가용,,1;11;,11;24;21
c_c006660,C06,c006660,21;22;25;,2022-10-29,2022-10-30,자가용,,21;22;25;,25;8;22
c_c004957,C03,c004957,4;5;,2022-10-08,2022-10-10,자가용,,4;5;,5;22;21
c_c009377,C06,c009377,13;3;,2022-10-29,2022-10-30,,,13;3;,22;13;3
c_c004650,C03,c004650,21;24;3;,2022-10-08,2022-10-09,,,21;24;3;,21;6;4
c_c013859,C06,c013859,2;22;24;26;28;,2022-11-04,2022-11-05,대중교통 등,,2;22;24;26;28;,3;24;4
c_c001982,C03,c001982,22;24;27;28;8;,2022-09-08,2022-09-11,대중교통 등,,22;24;27;28;8;,8;22;1
c_c006111,C04,c006111,2;,2022-10-15,2022-10-16,,,2;,2;6;7
c_c009548,C03,c009548,1;2;22;23;24;,2022-10-29,2022-10-30,자가용,,1;2;22;23;24;,13;27;9
c_c013317,C01,c013317,1;2;3;4;7;8;9;24;,2022-11-09,2022-11-10,,,1;2;3;4;7;8;9;24;,1;24;11
c_c006041,C02,c006041,8;,2022-10-22,2022-10-23,,호남권에 거주하는 39세 이하 3인 이상 친구,8;,8;1;9
c_c002043,C06,c002043,1;13;27;3;6;,2022-09-18,2022-09-19,대중교통 등,,1;13;27;3;6;,3;1;27
c_c005783,C02,c005783,11;26;9;,2022-10-08,2022-10-09,자가용,,11;26;9;,9;11;6
c_c000111,C06,c000111,2;22;26;3;5;,2022-08-13,2022-08-15,자가용,,2;,2;22;26
c_c001567,C05,c001567,12;22;28;,2022-08-22,2022-08-24,자가용,,12;22;28;,3;12;1
c_c006344,C02,c006344,2;22;,2022-10-23,2022-10-24,,호남권에 거주하는 39세 이하 커플,2;22;,2;22;24
c_c003116,C04,c003116,1;21;22;23;26;,2022-09-26,2022-09-29,대중교통 등,,1;21;22;23;26;,1;6;23
c_c009356,C06,c009356,3;,2022-11-01,2022-11-02,,,3;,3;11;24
c_c012182,C02,c012182,27;26;24;22;21;13;12;11;10;9;8;6;5;4;3;2;1;,2022-11-01,2022-11-02,대중교통 등,,27;26;24;22;21;13;12;11;10;9;8;6;5;4;3;2;1;,3;13;12
c_c006552,C06,c006552,21;22;24;26;9;,2022-10-15,2022-10-18,자가용,충청권 외에 거주하는 40세 이상 3인 이상 친구,21;22;24;26;9;,1;9;21
c_c002366,C03,c002366,1;2;21;3;,2022-09-24,2022-09-25,자가용,,1;2;21;3;,2;26;22
c_c011767,C03,c011767,21;22;24;28;,2022-10-31,2022-11-02,대중교통 등,,21;22;24;28;,28;24;21
c_c012744,C02,c012744,2;5;9;,2022-11-06,2022-11-07,,,2;5;9;,11;24;2
c_c003688,C07,c003688,2;27;,2022-10-15,2022-10-17,대중교통 등,,2;27;,2;4;22
c_c005454,C03,c005454,1;27;8;22;21;24;1;8;8;8;,2022-10-08,2022-10-10,자가용,호남권에 거주하는 39세 이하 커플,1;27;8;22;21;24;1;8;8;8;,8;1;24
c_c009500,C05,c009500,1;22;27;5;9;,2022-10-26,2022-10-28,자가용,,1;22;27;5;9;,22;27;26
c_c002977,C06,c002977,3;4;,2022-09-24,2022-09-26,대중교통 등,,3;4;,3;4;6
c_c001253,C04,c001253,1;2;21;4;5;,2022-08-26,2022-08-28,대중교통 등,충청권 외에 거주하는 39세 이하 3인 이상 친구,1;2;21;4;5;,21;27;1
c_c010083,C06,c010083,22;23;28;,2022-10-29,2022-10-31,자가용,,22;23;28;,22;23;28
c_c002881,C04,c002881,2;28;3;6;,2022-09-24,2022-09-27,대중교통 등,,2;28;3;6;,2;6;28
c_c012094,C03,c012094,1;22;3;6;,2022-10-29,2022-10-30,자가용,,1;22;3;6;,3;22;1
c_c006165,C03,c006165,22;,2022-10-16,2022-10-17,대중교통 등,,22;,22;11;24
c_c002125,C06,c002125,11;2;26;3;6;,2022-09-24,2022-09-26,자가용,,11;2;26;3;6;,22;2;1
c_c003480,C07,c003480,21;22;23;24;9;,2022-11-05,2022-11-07,대중교통 등,,21;22;23;24;9;,22;21;4
c_c009353,C02,c009353,2;,2022-10-29,2022-10-30,,호남권 외에 거주하는 39세 이하 커플,2;,2;9;3
c_c001969,C05,c001969,11;12;2;22;6;,2022-09-17,2022-09-18,자가용,충청권 외에 거주하는 40세 이상 부부,11;12;2;22;6;,2;11;24
c_c011472,C05,c011472,1;21;3;,2022-10-29,2022-10-30,자가용,충청권에 거주하는 39세 이하 커플,1;21;3;,1;3;21
c_c004399,C06,c004399,22;6;,2022-09-30,2022-10-02,자가용,,22;6;,1;6;4
c_c008097,C03,c008097,24;22;21;,2022-10-23,2022-10-24,자가용,,24;22;21;,21;22;24
c_c002776,C06,c002776,10;,2022-09-25,2022-09-26,자가용,,10;,10;21;22
c_c004917,C06,c004917,4;,2022-10-29,2022-10-31,자가용,,4;,4;3;1
c_c003952,C03,c003952,21;22;,2022-10-15,2022-10-16,자가용,,21;22;,26;21;22
c_c012506,C02,c012506,1;12;21;23;3;,2022-11-04,2022-11-06,자가용,,1;12;21;23;3;,3;21;26
c_c013404,C04,c013404,1;2;3;,2022-11-05,2022-11-06,대중교통 등,,1;2;3;,2;1;3
c_c012172,C03,c012172,21;22;26;,2022-10-29,2022-10-31,자가용,,21;22;26;,6;21;22
c_c014415,C04,c014415,1;3;6;11;22;24;,2022-11-12,2022-11-13,,,1;3;6;11;22;24;,6;11;26
c_c011978,C01,c011978,1;21;22;3;4;,2022-11-05,2022-11-07,자가용,호남권에 거주하는 39세 이하 커플,1;21;22;3;4;,3;1;22
c_c009499,C05,c009499,2;3;26;27;28;9;2;22;2;21;21;21;21;21;,2022-11-13,2022-11-14,자가용,,2;3;26;27;28;9;2;22;2;21;21;21;21;21;,2;3;5
c_c001111,C03,c001111,1;25;3;4;,2022-09-01,2022-09-04,자가용,,1;25;3;4;,25;4;3
c_c014141,C03,c014141,1;22;4;5;6;,2022-11-10,2022-11-11,,,1;22;4;5;6;,24;28;4
c_c001710,C02,c001710,2;3;,2022-08-27,2022-08-29,대중교통 등,,2;3;,2;1;3
c_c004067,C04,c004067,10;22;23;4;6;,2022-10-06,2022-10-08,대중교통 등,,10;22;23;4;6;,10;6;3
c_c004958,C06,c004958,11;3;9;,2022-10-01,2022-10-02,자가용,,11;3;9;,11;6;9
c_c004627,C05,c004627,28;3;5;,2022-10-29,2022-10-31,자가용,,28;3;5;,28;3;21
c_c014325,C05,c014325,5;,2022-11-13,2022-11-14,,,5;,11;1;5
c_c002855,C06,c002855,10;2;21;22;6;,2022-09-30,2022-10-03,자가용,,10;2;21;22;6;,2;10;5
a_a000777,C03,a000777,21;4;9;,2022-09-02,2022-09-05,대중교통 등,수도권 거주 39세 이하 커플,21;4;9;,21;6;4
c_c009066,C06,c009066,3;4;22;,2022-11-02,2022-11-03,,,3;4;22;,3;22;13
c_c011594,C03,c011594,22;3;4;6;,2022-11-02,2022-11-04,대중교통 등,,22;3;4;6;,6;24;4
c_c003217,C03,c003217,22;26;27;4;7;,2022-10-14,2022-10-17,대중교통 등,,22;26;27;4;7;,22;23;26
c_c002402,C06,c002402,2;3;4;,2022-09-09,2022-09-11,대중교통 등,,2;3;4;,3;2;4
c_c008746,C02,c008746,24;2;9;11;27;,2022-10-29,2022-10-31,자가용,,24;2;9;11;27;,2;24;6
c_c009524,C02,c009524,12;21;22;3;4;,2022-10-29,2022-10-30,자가용,,12;21;22;3;4;,3;4;2
c_c006210,C06,c006210,1;3;,2022-10-23,2022-10-24,,,1;3;,3;21;22
c_c007826,C01,c007826,2;22;26;,2022-10-29,2022-10-30,대중교통 등,,2;22;26;,2;22;28
c_c014225,C03,c014225,1;26;4;,2022-11-12,2022-11-13,,,1;26;4;,4;11;24
c_c014395,C03,c014395,1;,2022-11-12,2022-11-13,,호남권에 거주하는 39세 이하 부모 동반,1;,22;1;28
c_c004892,C03,c004892,1;4;6;26;27;24;22;21;,2022-10-16,2022-10-18,대중교통 등,,1;4;6;26;27;24;22;21;,2;22;4
c_c014245,C03,c014245,2;22;,2022-11-12,2022-11-13,,호남권에 거주하는 39세 이하 커플,2;22;,2;1;22
c_c011586,C02,c011586,21;22;23;3;,2022-10-28,2022-10-31,자가용,,21;22;23;3;,3;21;22
c_c005992,C02,c005992,27;3;,2022-10-15,2022-10-16,자가용,,27;3;,3;4;21
c_c003088,C04,c003088,1;2;24;,2022-09-24,2022-09-26,대중교통 등,,1;2;24;,2;6;24
c_c004022,C01,c004022,4;,2022-10-15,2022-10-16,,,4;,4;9;24
c_c000374,C02,c000374,6;9;,2022-09-01,2022-09-03,자가용,,6;9;,3;9;5
c_c002346,C04,c002346,10;3;6;,2022-09-17,2022-09-19,자가용,,10;3;6;,6;21;11
c_c009512,C03,c009512,9;3;28;11;27;22;5;2;,2022-10-29,2022-10-31,자가용,,9;3;28;11;27;22;5;2;,9;3;27
c_c014146,C02,c014146,1;24;3;,2022-11-10,2022-11-11,,,1;24;3;,24;3;6
c_c001972,C04,c001972,1;2;21;4;7;,2022-09-17,2022-09-19,대중교통 등,,1;2;21;4;7;,1;4;22
c_c014426,C03,c014426,21;3;4;6;9;,2022-11-13,2022-11-14,,,21;3;4;6;9;,9;6;24
c_c002525,C05,c002525,1;22;26;6;7;,2022-09-24,2022-09-25,대중교통 등,충청권에 거주하는 39세 이하 커플,1;22;26;6;7;,1;2;26
c_c010853,C06,c010853,21;22;26;,2022-11-05,2022-11-06,,충청권에 거주하는 39세 이하 커플,21;22;26;,22;26;21
c_c012349,C06,c012349,13;2;3;21;,2022-11-06,2022-11-07,,,13;2;3;21;,3;21;27
c_c005496,C03,c005496,21;22;9;,2022-10-08,2022-10-09,자가용,,21;22;9;,21;6;22
c_c006421,C06,c006421,1;2;3;4;7;,2022-10-21,2022-10-24,자가용,,1;2;3;4;7;,3;2;1
c_c013313,C04,c013313,1;22;26;4;,2022-11-03,2022-11-04,,,1;22;26;4;,22;4;2
c_c007627,C02,c007627,21;22;24;3;6;,2022-10-23,2022-10-25,대중교통 등,,21;22;24;3;6;,3;6;21
c_c012492,C01,c012492,1;22;4;7;9;,2022-11-02,2022-11-04,자가용,호남권에 거주하는 39세 이하 커플,1;22;4;7;9;,1;4;7
c_c012851,C07,c012851,11;2;24;26;,2022-11-05,2022-11-06,자가용,,11;2;24;26;,2;11;22
c_c002929,C02,c002929,22;23;3;6;9;,2022-09-24,2022-09-26,자가용,,22;23;3;6;9;,3;22;2
c_c002156,C06,c002156,24;26;27;3;4;,2022-09-08,2022-09-10,자가용,,24;26;27;3;4;,22;27;21
c_c000058,C06,c000058,3;,2022-08-13,2022-08-14,자가용,,3;,3;6;11
c_c002060,C05,c002060,5;,2022-09-17,2022-09-19,자가용,충청권 외에 거주하는 39세 이하 3인 이상 친구,5;,5;23;3
c_c005205,C04,c005205,1;2;5;6;7;,2022-10-07,2022-10-09,대중교통 등,충청권에 거주하는 39세 이하 커플,1;2;5;6;7;,1;2;6
c_c003827,C04,c003827,1;10;23;3;4;,2022-10-15,2022-10-16,대중교통 등,,1;10;23;3;4;,3;22;1
b_b011328,C03,b011328,1;13;3;,2022-11-05,2022-11-06,,경상권에 거주하는 40세 이상 3인 이상 친구,1;13;3;,1;3;13
c_c006741,C06,c006741,21;,2022-10-21,2022-10-22,자가용,,21;,6;9;21
c_c013744,C05,c013744,26;22;4;,2022-11-07,2022-11-08,대중교통 등,,26;22;4;,3;26;22
c_c009145,C02,c009145,11;,2022-10-23,2022-10-24,자가용,,11;,9;11;22
c_c005933,C03,c005933,2;22;5;6;9;,2022-10-15,2022-10-16,자가용,호남권에 거주하는 39세 이하 커플,2;22;5;6;9;,6;11;4
c_c005349,C02,c005349,22;,2022-10-19,2022-10-20,,,22;,6;22;24
c_c008809,C06,c008809,22;24;,2022-10-22,2022-10-23,,,22;24;,22;24;7
c_c002743,C02,c002743,1;10;23;6;9;,2022-09-20,2022-09-23,자가용,,1;10;23;6;9;,1;10;26
c_c003258,C05,c003258,10;23;24;28;9;,2022-10-02,2022-10-04,자가용,,10;23;24;28;9;,2;3;5
c_c001816,C05,c001816,22;,2022-09-02,2022-09-05,자가용,,22;,22;26;27
c_c000375,C05,c000375,10;2;22;5;9;,2022-09-02,2022-09-05,자가용,,10;2;22;5;9;,2;6;26
c_c003219,C02,c003219,22;26;4;,2022-10-22,2022-10-24,자가용,,22;26;4;,22;26;4
c_c009053,C05,c009053,1;24;6;,2022-11-06,2022-11-07,,,1;24;6;,6;22;4
c_c009372,C05,c009372,2;6;,2022-10-30,2022-10-31,,,2;6;,24;27;2
c_c008662,C04,c008662,1;21;22;23;26;,2022-11-04,2022-11-06,대중교통 등,,1;21;22;23;26;,22;28;1
c_c000340,C03,c000340,22;23;26;4;6;,2022-08-31,2022-09-03,대중교통 등,,22;23;26;4;6;,3;26;22
c_c003850,C03,c003850,1;2;6;7;8;,2022-09-30,2022-10-02,자가용,호남권에 거주하는 39세 이하 3인 이상 친구,1;2;6;7;8;,8;22;21
c_c009392,C05,c009392,1;11;2;4;5;,2022-10-30,2022-10-31,,,1;11;2;4;5;,11;2;27
c_c011312,C03,c011312,21;22;23;5;8;,2022-10-29,2022-10-31,자가용,호남권에 거주하는 39세 이하 커플,21;22;23;5;8;,8;22;24
c_c000666,C06,c000666,22;25;8;,2022-08-27,2022-08-29,자가용,,22;25;8;,8;25;22
c_c006124,C06,c006124,6;8;9;,2022-10-14,2022-10-15,,충청권 외에 거주하는 40세 이상 부부,6;8;9;,6;9;12
c_c000373,C05,c000373,1;2;,2022-08-27,2022-08-29,대중교통 등,,1;2;,2;6;1
c_c013117,C01,c013117,28;22;26;,2022-11-05,2022-11-07,자가용,,28;22;26;,28;22;26
c_c001571,C02,c001571,11;21;22;3;9;,2022-09-02,2022-09-04,자가용,,11;21;22;3;9;,3;22;21
a_a006465,C06,a006465,22;3;24;,2022-10-10,2022-10-11,자가용,,22;3;24;,3;13;26
c_c006367,C06,c006367,6;,2022-10-23,2022-10-24,,,6;,9;6;24
c_c002508,C06,c002508,12;22;3;4;,2022-09-17,2022-09-19,자가용,,12;22;3;4;,3;7;12
c_c013191,C03,c013191,9;,2022-11-06,2022-11-07,자가용,,9;,9;26;22
c_c003324,C06,c003324,12;21;22;3;6;,2022-10-15,2022-10-18,자가용,충청권 외에 거주하는 40세 이상 3인 이상 친구,12;21;22;3;6;,3;12;22
c_c004186,C03,c004186,12;28;3;,2022-09-30,2022-10-01,자가용,호남권에 거주하는 40세 이상 부부,12;28;3;,1;12;24
c_c007998,C06,c007998,5;,2022-10-29,2022-10-31,자가용,충청권 외에 거주하는 39세 이하 3인 이상 친구,5;,5;24;22
c_c002159,C03,c002159,12;21;22;27;6;,2022-09-08,2022-09-10,자가용,,12;21;22;27;6;,6;21;22
c_c011531,C05,c011531,3;5;,2022-10-29,2022-10-30,,충청권 외에 거주하는 40세 이상 부부,3;5;,22;27;24
c_c002024,C02,c002024,22;,2022-09-09,2022-09-12,자가용,,22;,21;22;6
c_c003433,C06,c003433,1;23;4;,2022-10-02,2022-10-05,자가용,,1;23;4;,1;4;23
