TRAVEL_ID,recommend_result_place
d_d000968,"['한라산아래첫마을', '산방산탄산온천', '무민랜드제주', '화순금모래해수욕장', '신화관 제주신화월드 스카이풀', '포도뮤지엄', '본태박물관', '9.81파크', '뽀로로앤타요테마파크 제주', '카멜리아힐']"
d_d003529,"['제주현대미술관', '환상숲곶자왈공원', '노을해안1014']"
d_d000494,"['올레야시장', '스누피가든', '세화해변', '비자림', '김녕해수욕장', '서귀포매일올레시장', '세화민속오일시장', '제주동문시장', '이중섭거리', '이중섭미술관']"
d_d009523,"['스누피가든', '세화해변', '김녕해수욕장', '한라생태숲', '비자림', '이마트 신제주점', '스카이워터쇼', '김녕미로공원', '마방목지', '세화민속오일시장']"
d_d005742,"['한라산아래첫마을', '본태박물관', '제주제트 중문점', '산방산탄산온천', '화순금모래해수욕장', '포도뮤지엄', '무민랜드제주', '카멜리아힐', '세계자동차&피아노박물관', '뽀로로앤타요테마파크 제주']"
d_d001776,"['한라산아래첫마을', '화순금모래해수욕장', '산방산탄산온천', '본태박물관', '무민랜드제주', '뽀로로앤타요테마파크 제주', '제주항공우주박물관', '신화워터파크', '포도뮤지엄', '카멜리아힐']"
d_d002096,"['아쿠아플라넷 제주', '섭지코지', '드르쿰다in성산', '성산일출봉', '올레야시장', '서귀포매일올레시장', '노형수퍼마켙', '자구리문화예술공원', '이중섭미술관', '제주동문시장']"
d_d001181,"['한라산아래첫마을', '무민랜드제주', '산방산탄산온천', '제주항공우주박물관', '본태박물관', '뽀로로앤타요테마파크 제주', '신화워터파크', '루나폴', '카멜리아힐', '포도뮤지엄']"
d_d001164,['제주동문시장']
d_d004615,"['성산일출봉', '드르쿰다in성산', '섭지코지', '휘닉스제주 유민미술관', '아쿠아플라넷 제주', '김영갑갤러리두모악', '용두암', '제주국제공항 JDC면세점', '신양섭지해수욕장']"
d_d003260,"['이마트 제주점', '제주목 관아', '수목원테마파크', '제주동문시장', '관덕정', '한라수목원']"
d_d009256,"['협재해수욕장', '금능해수욕장', '해변산책', '아르떼뮤지엄 제주', '한림공원', '9.81파크', '성이시돌목장', '제주도립김창열미술관', '한담몰', '항파두리 항몽유적지']"
d_d000660,"['협재해수욕장', '한림공원', '금능해수욕장', '성이시돌목장', '제주도립김창열미술관', '서부농업기술센터', '그리스신화박물관']"
d_d006832,"['유채꽃프라자', '표선해수욕장', '제주허브동산', '목장카페 밭디', '제주동문재래시장', '제주민속촌', '삼성혈', '붉은오름자연휴양림', '제주동문재래야시장', '제주성읍마을']"
d_d002906,"['협재해수욕장', '한림공원', '금능해수욕장', '9.81파크', '한담몰', '제주도립김창열미술관', '해변산책', '항파두리 항몽유적지', '성이시돌목장', '사진놀이터']"
d_d010617,"['협재해수욕장', '금능해수욕장', '한림공원', '제주도립김창열미술관', '성이시돌목장', '서부농업기술센터', '그리스신화박물관']"
d_d004605,"['비자림', '스누피가든', '세화해변', '김녕해수욕장', '해녀박물관', '세화민속오일시장', '김녕미로공원', '스카이워터쇼', '이마트 신제주점', '만장굴']"
d_d003168,"['한라산아래첫마을', '본태박물관', '산방산탄산온천', '카멜리아힐', '무민랜드제주', '신화관 제주신화월드 스카이풀', '포도뮤지엄', '뽀로로앤타요테마파크 제주', '화순금모래해수욕장', '루나폴']"
d_d003624,"['제주제트 중문점', '약천사', '거린사슴 전망대', '아프리카박물관']"
d_d006080,"['한라산아래첫마을', '포도뮤지엄', '본태박물관', '화순금모래해수욕장', '피규어뮤지엄제주', '산방산탄산온천', '신화관 제주신화월드 스카이풀', '방주교회', '마노르블랑', '파더스가든']"
d_d003231,"['붉은오름자연휴양림', '목장카페 밭디', '표선해수욕장', '제주허브동산', '유채꽃프라자', '제주민속촌', '보롬왓', '제주성읍마을']"
d_d002574,"['거문오름', '에코랜드테마파크', '함덕해수욕장', '걸어가는늑대들 전이수갤러리', '제주돌문화공원', '제주조천스위스마을', '제주레포츠랜드', '제주 세계자연유산센터', '교래자연휴양림', '제주라프']"
d_d005964,"['협재해수욕장', '금능해수욕장', '9.81파크', '아르떼뮤지엄 제주', '한림공원', '렛츠런파크제주', '해변산책', '성이시돌목장', '한담몰', '사진놀이터']"
d_d004186,"['걸어가는늑대들 전이수갤러리', '함덕해수욕장', '제주조천스위스마을', '거문오름', '교래자연휴양림', '제주 세계자연유산센터', '제주레포츠랜드', '제주돌문화공원', '에코랜드테마파크', '제주라프']"
d_d007806,"['성산일출봉', '섭지코지', '아쿠아플라넷 제주', '드르쿰다in성산', '휘닉스제주 유민미술관', '김영갑갤러리두모악', '제주동문재래시장', '제주동문재래야시장', '신양섭지해수욕장', '삼성혈']"
d_d006209,"['유채꽃프라자', '휴애리자연생활공원', '표선해수욕장', '붉은오름자연휴양림', '목장카페 밭디', '제주민속촌', '제주허브동산', '남원큰엉해변', '산물관광농원', '보롬왓']"
d_d010195,"['스누피가든', '김녕해수욕장', '비자림', '세화해변', '해녀박물관', '세화민속오일시장', '스카이워터쇼', '이마트 신제주점', '김녕미로공원', '만장굴']"
d_d012427,"['포도뮤지엄', '한라산아래첫마을', '산방산탄산온천', '본태박물관', '카멜리아힐', '화순금모래해수욕장', '피규어뮤지엄제주', '신화관 제주신화월드 스카이풀', '제주항공우주박물관', '세계자동차&피아노박물관']"
d_d009723,"['협재해수욕장', '한림공원', '금능해수욕장', '성이시돌목장', '제주도립김창열미술관', '서부농업기술센터', '그리스신화박물관']"
d_d010107,"['한라산아래첫마을', '성산일출봉', '스누피가든', '아쿠아플라넷 제주', '포도뮤지엄', '김녕해수욕장', '섭지코지', '드르쿰다in성산', '세화해변', '비자림']"
d_d005403,"['제주현대미술관', '노을해안1014', '환상숲곶자왈공원']"
d_d002089,"['우도올레보트', '산방산탄산온천', '한라산아래첫마을', '우도산호해변', '포도뮤지엄', '신화관 제주신화월드 스카이풀', '무민랜드제주', '카멜리아힐', '화순금모래해수욕장', '본태박물관']"
d_d005587,"['화순금모래해수욕장', '포도뮤지엄', '산방산탄산온천', '한라산아래첫마을', '본태박물관', '카멜리아힐', '신화관 제주신화월드 스카이풀', '뽀로로앤타요테마파크 제주', '무민랜드제주', '제주항공우주박물관']"
d_d007988,"['스누피가든', '함덕해수욕장', '김녕해수욕장', '에코랜드테마파크', '비자림', '세화해변', '거문오름', '걸어가는늑대들 전이수갤러리', '제주돌문화공원', '제주조천스위스마을']"
d_d009194,"['함덕해수욕장', '걸어가는늑대들 전이수갤러리', '에코랜드테마파크', '거문오름', '제주조천스위스마을', '교래자연휴양림', '제주 세계자연유산센터', '제주돌문화공원', '제주레포츠랜드', '제주라프']"
d_d000794,
d_d009048,"['ICC제주국제컨벤션센터', '천제연폭포', '제주관광공사 지정면세점', '중문대포주상절리대', '액트몬 제주중문점']"
d_d006659,"['함덕해수욕장', '거문오름', '에코랜드테마파크', '걸어가는늑대들 전이수갤러리', '제주돌문화공원', '교래자연휴양림', '제주레포츠랜드', '제주조천스위스마을', '제주 세계자연유산센터', '제주라프']"
d_d008211,"['천제연폭포', 'ICC제주국제컨벤션센터', '제주관광공사 지정면세점', '중문대포주상절리대', '액트몬 제주중문점']"
d_d002239,"['제주동문재래시장', '제주동문재래야시장', '삼성혈']"
d_d004075,"['스누피가든', '김녕해수욕장', '협재해수욕장', '비자림', '세화해변', '금능해수욕장', '한림공원', '김녕미로공원', '제주도립김창열미술관', '스카이워터쇼']"
d_d006164,"['제주월드컵경기장', 'ICC제주국제컨벤션센터', '천제연폭포', '중문대포주상절리대', '이마트 서귀포점', '액트몬 제주중문점', '제주관광공사 지정면세점']"
d_d009521,"['스누피가든', '김녕해수욕장', '비자림', '세화해변', '김녕미로공원', '스카이워터쇼', '세화민속오일시장', '이마트 신제주점', '메이즈랜드', '해녀박물관']"
d_d005340,"['올레야시장', '이중섭미술관', '자구리문화예술공원', '서귀포매일올레시장', '이중섭거리', '서복전시관']"
d_d005091,"['서귀포예술의전당', '서귀포유람선', '기당미술관']"
d_d003907,"['스누피가든', '관음사', '세화해변', '김녕해수욕장', '비자림', '세화민속오일시장', '스카이워터쇼', '김녕미로공원', '이마트 신제주점', '해녀박물관']"
d_d000431,"['협재해수욕장', '아르떼뮤지엄 제주', '한림공원', '제주동문시장', '금능해수욕장', '9.81파크', '해변산책', '제주도립김창열미술관', '사진놀이터', '성이시돌목장']"
d_d007698,"['서귀포매일올레시장', '이중섭미술관', '올레야시장', '자구리문화예술공원', '이중섭거리', '홈플러스 서귀포점', '서복전시관']"
d_d009103,"['포도뮤지엄', '한라산아래첫마을', '산방산탄산온천', '화순금모래해수욕장', '카멜리아힐', '본태박물관', '신화관 제주신화월드 스카이풀', '세계자동차&피아노박물관', '피규어뮤지엄제주', '제주항공우주박물관']"
d_d003763,"['해변산책', '9.81파크', '렛츠런파크제주', '아르떼뮤지엄 제주', '한담몰', '제주불빛정원', '제주동문시장', '항파두리 항몽유적지', '사진놀이터', '귤귤스토어']"
d_d007397,"['한라산아래첫마을', '포도뮤지엄', '산방산탄산온천', '화순금모래해수욕장', '신화관 제주신화월드 스카이풀', '마노르블랑', '카멜리아힐', '본태박물관', '피규어뮤지엄제주', '오설록티뮤지엄']"
d_d007058,"['한라산아래첫마을', '포도뮤지엄', '화순금모래해수욕장', '산방산탄산온천', '본태박물관', '신화관 제주신화월드 스카이풀', '피규어뮤지엄제주', '카멜리아힐', '무민랜드제주', '제주항공우주박물관']"
d_d003472,"['에코랜드테마파크', '거문오름', '함덕해수욕장', '제주돌문화공원', '제주 세계자연유산센터', '걸어가는늑대들 전이수갤러리', '올레야시장', '제주레포츠랜드', '서귀포매일올레시장', '선녀와나무꾼 테마공원']"
d_d000784,"['아르떼뮤지엄 제주', '해변산책', '9.81파크', '한담몰', '올레야시장', '항파두리 항몽유적지', '이중섭미술관', '사진놀이터', '자구리문화예술공원', '서귀포매일올레시장']"
d_d005094,"['관음사', '삼성혈', '제주동문재래시장', '제주동문재래야시장']"
d_d012322,"['성산일출봉', '섭지코지', '아쿠아플라넷 제주', '김영갑갤러리두모악', '휘닉스제주 유민미술관', '드르쿰다in성산', '신양섭지해수욕장']"
d_d002413,"['한라수목원', '수목원테마파크']"
d_d002416,"['걸어가는늑대들 전이수갤러리', '함덕해수욕장', '협재해수욕장', '거문오름', '9.81파크', '한림공원', '금능해수욕장', '에코랜드테마파크', '제주돌문화공원', '아르떼뮤지엄 제주']"
d_d001247,"['스누피가든', '비자림', '김녕해수욕장', '세화해변', '천제연폭포', 'ICC제주국제컨벤션센터', '김녕미로공원', '삼성혈', '제주동문재래시장', '제주동문재래야시장']"
d_d007637,"['올레야시장', '천제연폭포', '이중섭미술관', 'ICC제주국제컨벤션센터', '중문대포주상절리대', '제주관광공사 지정면세점', '자구리문화예술공원', '서귀포매일올레시장', '액트몬 제주중문점', '이중섭거리']"
d_d006657,"['함덕해수욕장', '에코랜드테마파크', '천제연폭포', '거문오름', '제주돌문화공원', '걸어가는늑대들 전이수갤러리', '올레야시장', '서귀포매일올레시장', '중문대포주상절리대', '제주 세계자연유산센터']"
d_d002716,"['한라산아래첫마을', '제주제트 중문점', '협재해수욕장', '산방산탄산온천', '포도뮤지엄', '본태박물관', '금능해수욕장', '신화관 제주신화월드 스카이풀', '한림공원', '카멜리아힐']"
d_d002369,"['협재해수욕장', '금능해수욕장', '한림공원', '성이시돌목장', '제주도립김창열미술관', '서부농업기술센터', '그리스신화박물관']"
d_d003290,"['한라산아래첫마을', '산방산탄산온천', '본태박물관', '화순금모래해수욕장', '포도뮤지엄', '신화관 제주신화월드 스카이풀', '무민랜드제주', '카멜리아힐', '뽀로로앤타요테마파크 제주', '피규어뮤지엄제주']"
d_d007798,"['한라수목원', '수목원테마파크']"
d_d004830,"['포도뮤지엄', '산방산탄산온천', '한라산아래첫마을', '카멜리아힐', '파더스가든', '피규어뮤지엄제주', '세계자동차&피아노박물관', '신화관 제주신화월드 스카이풀', '본태박물관', '신세계사이먼 제주프리미엄전문점']"
d_d005585,['관음사']
d_d006363,"['금능해수욕장', '협재해수욕장', '한림공원', '성이시돌목장', '제주도립김창열미술관', '서부농업기술센터', '그리스신화박물관']"
d_d011177,['제주동문시장']
d_d000670,['제주특별자치도 민속자연사박물관']
d_d000160,"['김녕해수욕장', '비자림', '세화해변', '스누피가든', '세화민속오일시장', '해녀박물관', '제주동문시장', '이마트 신제주점', '스카이워터쇼', '김녕미로공원']"
d_d001618,"['성산일출봉', '아르떼뮤지엄 제주', '섭지코지', '아쿠아플라넷 제주', '드르쿰다in성산', '9.81파크', '항파두리 항몽유적지', '해변산책', '김영갑갤러리두모악', '올레야시장']"
d_d004346,"['올레야시장', '이마트 서귀포점', '이중섭미술관', '서귀포매일올레시장', '제주월드컵경기장', '이중섭거리', '자구리문화예술공원', '서복전시관']"
d_d003481,"['노을해안1014', '협재해수욕장', '금능해수욕장', '환상숲곶자왈공원', '제주현대미술관', '한림공원', '제주도립김창열미술관', '서부농업기술센터', '성이시돌목장', '그리스신화박물관']"
d_d012255,"['유채꽃프라자', '아쿠아플라넷 제주', '성산일출봉', '표선해수욕장', '붉은오름자연휴양림', '드르쿰다in성산', '제주허브동산', '섭지코지', '김영갑갤러리두모악', '목장카페 밭디']"
d_d012275,"['협재해수욕장', '금능해수욕장', '한림공원', '제주도립김창열미술관', '성이시돌목장', '서부농업기술센터', '그리스신화박물관']"
d_d012203,"['아쿠아플라넷 제주', '우도올레보트', '절물자연휴양림', '성산일출봉', '드르쿰다in성산', '섭지코지', '우도산호해변', '검멀레해변', '휘닉스제주 유민미술관', '김영갑갤러리두모악']"
d_d003778,"['9.81파크', '아르떼뮤지엄 제주', '해변산책', '한담몰', '항파두리 항몽유적지', '렛츠런파크제주', '사진놀이터', '귤귤스토어', '제주불빛정원']"
d_d008980,"['제주현대미술관', '노을해안1014', '환상숲곶자왈공원']"
d_d009215,"['9.81파크', '해변산책', '한담몰', '항파두리 항몽유적지', '렛츠런파크제주', '아르떼뮤지엄 제주', '사진놀이터', '귤귤스토어', '제주불빛정원']"
d_d004070,"['올레야시장', '이중섭미술관', '서귀포매일올레시장', '자구리문화예술공원', '이중섭거리', '서복전시관']"
d_d009371,"['서귀포예술의전당', '기당미술관', '서귀포유람선']"
d_d008070,"['천제연폭포', '노형수퍼마켙', 'ICC제주국제컨벤션센터', '중문대포주상절리대', '액트몬 제주중문점', '제주관광공사 지정면세점']"
d_d000820,"['함덕해수욕장', '걸어가는늑대들 전이수갤러리', '에코랜드테마파크', '거문오름', '제주돌문화공원', '제주 세계자연유산센터', '교래자연휴양림', '제주조천스위스마을', '제주레포츠랜드', '선녀와나무꾼 테마공원']"
d_d007127,['제주동문시장']
d_d007766,['제주동문시장']
d_d004381,"['성산일출봉', '섭지코지', '아쿠아플라넷 제주', '드르쿰다in성산', '김영갑갤러리두모악', '휘닉스제주 유민미술관', '신양섭지해수욕장']"
d_d006756,"['한라산아래첫마을', '무민랜드제주', '신세계사이먼 제주프리미엄전문점', '포도뮤지엄', '산방산탄산온천', '카멜리아힐', '서귀포매일올레시장', '루나폴', '화순금모래해수욕장', '본태박물관']"
d_d001733,"['스누피가든', '세화해변', '김녕해수욕장', '비자림', '스카이워터쇼', '김녕미로공원', '세화민속오일시장', '해녀박물관', '이마트 신제주점', '메이즈랜드']"
d_d001369,"['걸어가는늑대들 전이수갤러리', '함덕해수욕장', '제주돌문화공원', '거문오름', '제주 세계자연유산센터', '에코랜드테마파크', '교래자연휴양림', '제주조천스위스마을', '제주레포츠랜드', '제주라프']"
d_d009914,"['아쿠아플라넷 제주', '비자림', '성산일출봉', '김녕해수욕장', '스누피가든', '섭지코지', '세화해변', '김녕미로공원', '드르쿰다in성산', '스카이워터쇼']"
d_d004321,"['함덕해수욕장', '에코랜드테마파크', '김녕해수욕장', '스누피가든', '협재해수욕장', '세화해변', '걸어가는늑대들 전이수갤러리', '금능해수욕장', '비자림', '거문오름']"
d_d008112,"['함덕해수욕장', '거문오름', '에코랜드테마파크', '걸어가는늑대들 전이수갤러리', '제주돌문화공원', '제주레포츠랜드', '제주 세계자연유산센터', '선녀와나무꾼 테마공원', '노형수퍼마켙', '제주라프']"
d_d000535,"['협재해수욕장', '금능해수욕장', '한림공원', '성이시돌목장', '제주도립김창열미술관', '서부농업기술센터', '그리스신화박물관']"
d_d003452,"['한라산아래첫마을', '포도뮤지엄', '화순금모래해수욕장', '본태박물관', '산방산탄산온천', '피규어뮤지엄제주', '마노르블랑', '신화관 제주신화월드 스카이풀', '파더스가든', '카멜리아힐']"
d_d000806,"['한라산아래첫마을', '본태박물관', '우도올레보트', '포도뮤지엄', '마라도', '제주곶자왈도립공원', '산방산탄산온천', '화순금모래해수욕장', '무민랜드제주', '신화관 제주신화월드 스카이풀']"
d_d001059,"['서귀포매일올레시장', '이중섭미술관', '올레야시장', '자구리문화예술공원', '이중섭거리', '서복전시관']"
d_d010215,"['협재해수욕장', '금능해수욕장', '한림공원', '삼성혈', '제주동문재래시장', '제주도립김창열미술관', '제주동문재래야시장', '성이시돌목장', '서부농업기술센터', '그리스신화박물관']"
d_d000740,"['한라산아래첫마을', '우도올레보트', '포도뮤지엄', '화순금모래해수욕장', '산방산탄산온천', '우도산호해변', '신화관 제주신화월드 스카이풀', '카멜리아힐', '마노르블랑', '무민랜드제주']"
d_d010335,"['협재해수욕장', '한림공원', '금능해수욕장', '성이시돌목장', '서부농업기술센터', '제주도립김창열미술관', '그리스신화박물관']"
d_d005629,"['한라산아래첫마을', '산방산탄산온천', '포도뮤지엄', '카멜리아힐', '화순금모래해수욕장', '신화관 제주신화월드 스카이풀', '무민랜드제주', '피규어뮤지엄제주', '본태박물관', '루나폴']"
d_d001287,"['서귀포매일올레시장', '제주시민속오일시장', '올레야시장', '이중섭미술관', '이중섭거리', '자구리문화예술공원', '서복전시관']"
d_d000180,"['협재해수욕장', '금능해수욕장', '한림공원', '제주도립김창열미술관', '성이시돌목장', '서부농업기술센터', '그리스신화박물관']"
d_d003446,"['윈드1947카트테마파크', '서귀포치유의숲']"
d_d004451,"['삼성혈', '제주동문재래시장', '제주동문재래야시장']"
d_d003393,['제주동문시장']
d_d001276,"['우도올레보트', '스누피가든', '김녕해수욕장', '세화해변', '비자림', '스카이워터쇼', '우도산호해변', '김녕미로공원', '세화민속오일시장', '훈데르트바서파크']"
d_d004054,"['비자림', '스누피가든', '세화해변', '김녕해수욕장', '해변산책', '김녕미로공원', '스카이워터쇼', '아르떼뮤지엄 제주', '9.81파크', '만장굴']"
d_d003562,"['올레야시장', '서귀포매일올레시장', '이중섭미술관', '이중섭거리', '자구리문화예술공원', '서복전시관']"
d_d005526,"['거문오름', '함덕해수욕장', '에코랜드테마파크', '걸어가는늑대들 전이수갤러리', '제주돌문화공원', '제주조천스위스마을', '제주 세계자연유산센터', '교래자연휴양림', '제주레포츠랜드', '선녀와나무꾼 테마공원']"
d_d004802,"['제주현대미술관', '노을해안1014', '환상숲곶자왈공원']"
d_d000965,"['비자림', '김녕해수욕장', '세화해변', '스누피가든', '김녕미로공원', '대한불교조계종천왕사', '스카이워터쇼', '세화민속오일시장', '만장굴', '이마트 신제주점']"
d_d000371,"['아쿠아플라넷 제주', '에코랜드테마파크', '함덕해수욕장', '걸어가는늑대들 전이수갤러리', '성산일출봉', '거문오름', '섭지코지', '드르쿰다in성산', '제주돌문화공원', '김영갑갤러리두모악']"
d_d002784,"['9.81파크', '아르떼뮤지엄 제주', '항파두리 항몽유적지', '해변산책', '렛츠런파크제주', '한담몰', '사진놀이터', '제주불빛정원', '귤귤스토어']"
d_d011460,"['협재해수욕장', '금능해수욕장', '한림공원', '제주도립김창열미술관', '성이시돌목장', '서부농업기술센터', '그리스신화박물관']"
d_d003209,"['서귀포매일올레시장', '올레야시장', '이중섭미술관', '자구리문화예술공원', '이중섭거리', '서복전시관']"
d_d001784,"['협재해수욕장', '금능해수욕장', '한림공원', '성이시돌목장', '제주도립김창열미술관', '서부농업기술센터', '그리스신화박물관']"
d_d004325,"['스누피가든', '세화해변', '성산일출봉', '드르쿰다in성산', '김녕해수욕장', '아쿠아플라넷 제주', '섭지코지', '비자림', '휘닉스제주 유민미술관', '스카이워터쇼']"
d_d005868,"['9.81파크', '해변산책', '아르떼뮤지엄 제주', '항파두리 항몽유적지', '사진놀이터', '한담몰', '렛츠런파크제주', '귤귤스토어', '제주불빛정원']"
d_d010399,"['용두암', '제주국제공항 JDC면세점']"
d_d002242,"['걸어가는늑대들 전이수갤러리', '스누피가든', '거문오름', '세화해변', '교래자연휴양림', '함덕해수욕장', '올레야시장', '비자림', '제주조천스위스마을', '김녕해수욕장']"
d_d010131,"['성산일출봉', '섭지코지', '아쿠아플라넷 제주', '드르쿰다in성산', '김영갑갤러리두모악', '휘닉스제주 유민미술관', '신양섭지해수욕장']"
d_d003527,"['9.81파크', '아르떼뮤지엄 제주', '해변산책', '항파두리 항몽유적지', '한담몰', '렛츠런파크제주', '사진놀이터', '귤귤스토어', '제주불빛정원']"
d_d006300,"['제주동문재래시장', '삼성혈', '제주동문재래야시장']"
d_d004465,"['한라산아래첫마을', '포도뮤지엄', '본태박물관', '산방산탄산온천', '화순금모래해수욕장', '신화관 제주신화월드 스카이풀', '제주동문재래시장', '제주동문재래야시장', '마노르블랑', '삼성혈']"
d_d001850,"['천제연폭포', 'ICC제주국제컨벤션센터', '중문대포주상절리대', '액트몬 제주중문점', '제주관광공사 지정면세점']"
d_d000559,"['ICC제주국제컨벤션센터', '천제연폭포', '중문대포주상절리대', '제주관광공사 지정면세점', '액트몬 제주중문점']"
d_d000501,"['스누피가든', '세화해변', '김녕해수욕장', '비자림', '스카이워터쇼', '해녀박물관', '세화민속오일시장', '김녕미로공원', '제주동문시장', '이마트 신제주점']"
d_d004015,"['서귀포유람선', '서귀포예술의전당', '기당미술관']"
d_d006228,"['협재해수욕장', '한림공원', '금능해수욕장', '서부농업기술센터', '제주도립김창열미술관', '성이시돌목장', '그리스신화박물관']"
d_d005062,"['원앙폭포', '상효원수목원', '돈내코유원지']"
d_d010232,"['붉은오름자연휴양림', '목장카페 밭디', '유채꽃프라자', '표선해수욕장', '제주허브동산', '제주민속촌', '제주성읍마을', '보롬왓']"
d_d003127,"['스누피가든', '세화해변', '김녕해수욕장', '비자림', '스카이워터쇼', '세화민속오일시장', '김녕미로공원', '이마트 신제주점', '메이즈랜드', '해녀박물관']"
d_d002269,"['제주국제공항 JDC면세점', '용두암']"
d_d008161,"['목장카페 밭디', '붉은오름자연휴양림', '표선해수욕장', '유채꽃프라자', '제주허브동산', '보롬왓', '제주민속촌', '제주성읍마을']"
d_d001811,"['성산일출봉', '섭지코지', '아쿠아플라넷 제주', '드르쿰다in성산', '김영갑갤러리두모악', '휘닉스제주 유민미술관', '신양섭지해수욕장']"
d_d002595,"['함덕해수욕장', '거문오름', '걸어가는늑대들 전이수갤러리', '제주조천스위스마을', '에코랜드테마파크', '제주돌문화공원', '교래자연휴양림', '제주 세계자연유산센터', '제주레포츠랜드', '제주라프']"
d_d003695,"['수목원테마파크', '한라수목원']"
d_d003994,['홈플러스 서귀포점']
d_d009775,"['포도뮤지엄', '한라산아래첫마을', '본태박물관', '산방산탄산온천', '피규어뮤지엄제주', '신화관 제주신화월드 스카이풀', '화순금모래해수욕장', '마노르블랑', '제주항공우주박물관', '파더스가든']"
d_d004161,"['서귀포매일올레시장', '올레야시장', '이중섭미술관', '자구리문화예술공원', '이중섭거리', '서복전시관']"
d_d010850,"['스누피가든', '세화해변', '비자림', '김녕해수욕장', '스카이워터쇼', '김녕미로공원', '세화민속오일시장', '이마트 신제주점', '만장굴', '해녀박물관']"
d_d001551,"['테디베어뮤지엄 제주점', '여미지식물원']"
d_d004661,"['한라산아래첫마을', '본태박물관', '포도뮤지엄', '산방산탄산온천', '화순금모래해수욕장', '신화관 제주신화월드 스카이풀', '카멜리아힐', '뽀로로앤타요테마파크 제주', '무민랜드제주', '피규어뮤지엄제주']"
d_d000475,"['해변산책', '9.81파크', '아르떼뮤지엄 제주', '항파두리 항몽유적지', '한담몰', '제주동문시장', '렛츠런파크제주', '사진놀이터', '귤귤스토어', '제주불빛정원']"
d_d006743,"['올레야시장', '서귀포매일올레시장', '이중섭미술관', '이중섭거리', '자구리문화예술공원', '서복전시관']"
d_d004533,"['올레야시장', '이중섭미술관', '서귀포매일올레시장', '자구리문화예술공원', '이중섭거리', '서복전시관']"
d_d003557,['쇠소깍']
d_d004678,"['협재해수욕장', '금능해수욕장', '제주도립김창열미술관', '한림공원', '성이시돌목장', '서부농업기술센터', '그리스신화박물관']"
d_d004619,"['9.81파크', '아르떼뮤지엄 제주', '해변산책', '렛츠런파크제주', '한담몰', '사진놀이터', '항파두리 항몽유적지', '귤귤스토어', '제주불빛정원']"
d_d005444,"['포도뮤지엄', '한라산아래첫마을', '산방산탄산온천', '카멜리아힐', '제주항공우주박물관', '무민랜드제주', '신화관 제주신화월드 스카이풀', '화순금모래해수욕장', '제주아트서커스', '세계자동차&피아노박물관']"
d_d012321,"['9.81파크', '한담몰', '귤귤스토어', '아르떼뮤지엄 제주', '렛츠런파크제주', '해변산책', '항파두리 항몽유적지', '사진놀이터', '제주불빛정원']"
d_d010886,"['함덕해수욕장', '걸어가는늑대들 전이수갤러리', '제주 세계자연유산센터', '제주조천스위스마을', '교래자연휴양림', '거문오름', '제주돌문화공원', '에코랜드테마파크', '제주레포츠랜드', '제주라프']"
d_d010461,"['산방산탄산온천', '포도뮤지엄', '한라산아래첫마을', '화순금모래해수욕장', '무민랜드제주', '신화관 제주신화월드 스카이풀', '카멜리아힐', '루나폴', '뽀로로앤타요테마파크 제주', '파더스가든']"
d_d002756,['제주동문시장']
d_d000485,"['여미지식물원', '테디베어뮤지엄 제주점']"
d_d009751,['제주동문시장']
d_d004371,"['아쿠아플라넷 제주', '성산일출봉', '드르쿰다in성산', '섭지코지', '휘닉스제주 유민미술관', '김영갑갤러리두모악', '신양섭지해수욕장']"
d_d002670,"['협재해수욕장', '금능해수욕장', '한림공원', '제주도립김창열미술관', '성이시돌목장', '서부농업기술센터', '그리스신화박물관']"
d_d001519,"['함덕해수욕장', '걸어가는늑대들 전이수갤러리', '에코랜드테마파크', '제주 세계자연유산센터', '제주돌문화공원', '이중섭미술관', '서귀포매일올레시장', '올레야시장', '자구리문화예술공원', '거문오름']"
d_d003745,"['여미지식물원', '테디베어뮤지엄 제주점']"
d_d006064,"['올레야시장', '서귀포매일올레시장', '이중섭미술관', '자구리문화예술공원', '이중섭거리', '서복전시관']"
d_d009732,"['한라산아래첫마을', '포도뮤지엄', '본태박물관', '산방산탄산온천', '화순금모래해수욕장', '신화관 제주신화월드 스카이풀', '피규어뮤지엄제주', '마노르블랑', '카멜리아힐', '세계자동차&피아노박물관']"
d_d009258,"['스누피가든', '세화해변', '김녕해수욕장', '비자림', '김녕미로공원', '스카이워터쇼', '세화민속오일시장', '이마트 신제주점', '메이즈랜드', '해녀박물관']"
d_d001727,"['세화해변', '스누피가든', '김녕해수욕장', '비자림', '세화민속오일시장', '스카이워터쇼', '해녀박물관', '김녕미로공원', '이마트 신제주점', '만장굴']"
d_d002325,"['아쿠아플라넷 제주', '성산일출봉', '섭지코지', '휘닉스제주 유민미술관', '신양섭지해수욕장', '김영갑갤러리두모악', '드르쿰다in성산']"
d_d002686,"['올레야시장', '서귀포매일올레시장', '이중섭미술관', '이중섭거리', '자구리문화예술공원', '서복전시관']"
d_d011813,"['스누피가든', '김녕해수욕장', '비자림', '세화해변', '세화민속오일시장', '김녕미로공원', '이마트 신제주점', '스카이워터쇼', '해녀박물관', '만장굴']"
d_d001336,['제주동문시장']
d_d010184,"['마라도', '제주곶자왈도립공원']"
